Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	21	28700529	46262057	11403	0.1036
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	22	16934932	17049480	60	0.4125
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	22	17050842	48427664	16668	-0.2019
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	22	48427931	48940621	369	-0.7459
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	3236359	3562319	241	0.2231
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	4549828	5581074	28	-0.1611
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	5581497	11589864	2176	0.4702
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	11592429	16248410	2782	0.2307
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	16254303	27335911	5422	0.4746
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	27336620	35426334	3777	0.6824
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	35431575	39438866	1951	0.2198
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	39440803	50059235	4688	0.1793
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	50066455	51456873	730	0.2391
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	51459614	65637847	3302	0.1751
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	65639519	69580134	1722	-0.1197
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	69581270	72129293	959	-0.5542
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	72129360	72134676	7	-1.128
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	72135061	72428045	158	-0.5903
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	72431244	96526122	8902	-0.4986
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	96529469	98702231	1250	-0.5419
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	98714990	118819249	9498	-0.0937
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	118830069	120853912	1082	-0.1502
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	120860955	123032564	930	-0.0894
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	123033037	123250302	171	-0.5175
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	123250892	146251951	10670	-0.1001
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	146254075	146566398	270	-0.5511
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	146567547	151878649	2936	-0.1026
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	151880851	151893996	6	-0.8279
COAPT_p_TCGASNP_197_201_204_N_GenomeWideSNP_6_H11_1051400	X	151899742	155677414	777	-0.1199
